date,var_time_minutes,prec,transpiration,q_obs
12/25/2001,2054,0,0.166,0.152527008
12/25/2001,2054.5,0,0.166,0.151359291
12/25/2001,2055,0,0.166,0.150200514
12/25/2001,2055.5,0,0.166,0.149050609
12/25/2001,2056,0,0.166,0.148192387
12/25/2001,2056.5,0,0.166,0.147624032
12/25/2001,2057,0,0.166,0.147342236
12/25/2001,2057.5,0,0.166,0.147057855
12/25/2001,2058,0,0.166,0.14677714
12/25/2001,2058.5,0,0.166,0.147057855
12/25/2001,2059,0,0.166,0.147060978
12/25/2001,2059.5,0,0.166,0.147057855
12/25/2001,2060,0,0.166,0.147342236
12/25/2001,2060.5,0,0.166,0.147342236
12/25/2001,2061,0,0.166,0.148192387
12/25/2001,2061.5,0,0.166,0.148192387
12/25/2001,2062,0,0.166,0.147909506
12/25/2001,2062.5,0,0.166,0.148478961
12/25/2001,2063,0,0.166,0.14876609
12/25/2001,2063.5,0,0.166,0.149338842
12/26/2001,2064,0,0.166,0.149338842
12/26/2001,2064.5,0,0.166,0.149910618
12/26/2001,2065,0,0.166,0.150200514
12/26/2001,2065.5,0,0.166,0.150490972
12/26/2001,2066,0,0.166,0.151359291
12/26/2001,2066.5,0,0.166,0.151359291
12/26/2001,2067,0,0.166,0.15165199
12/26/2001,2067.5,0,0.166,0.15165199
12/26/2001,2068,0,0.166,0.152235853
12/26/2001,2068.5,0,0.166,0.15281872
12/26/2001,2069,0,0.166,0.153114241
12/26/2001,2069.5,0,0.166,0.153703734
12/26/2001,2070,0,0.166,0.154295497
12/26/2001,2070.5,0,0.166,0.154889538
12/26/2001,2071,0,0.166,0.154889538
12/26/2001,2071.5,0,0.166,0.155189063
12/26/2001,2072,0,0.166,0.155189063
12/26/2001,2072.5,0,0.166,0.154889538
12/26/2001,2073,0,0.166,0.154889538
12/26/2001,2073.5,0,0.166,0.153703734
12/26/2001,2074,0,0.166,0.15281872
12/26/2001,2074.5,0,0.166,0.15165199
12/26/2001,2075,0,0.166,0.15077879
12/26/2001,2075.5,0,0.166,0.149335672
12/26/2001,2076,0,0.166,0.148192387
12/26/2001,2076.5,0,0.166,0.14677714
12/26/2001,2077,0,0.166,0.145091745
12/26/2001,2077.5,0,0.166,0.143154959
12/26/2001,2078,0,0.166,0.142058993
12/26/2001,2078.5,0,0.166,0.140971417
12/26/2001,2079,0,0.166,0.139358604
12/26/2001,2079.5,0,0.166,0.138556188
12/26/2001,2080,0,0.166,0.138288766
12/26/2001,2080.5,0,0.166,0.137232967
12/26/2001,2081,0,0.166,0.136968099
12/26/2001,2081.5,0,0.166,0.137232967
12/26/2001,2082,0,0.166,0.137232967
12/26/2001,2082.5,0,0.166,0.137232967
12/26/2001,2083,0,0.166,0.137761317
12/26/2001,2083.5,0,0.166,0.138291702
12/26/2001,2084,0,0.166,0.138824128
12/26/2001,2084.5,0,0.166,0.138824128
12/26/2001,2085,0,0.166,0.139092585
12/26/2001,2085.5,0,0.166,0.139628095
12/26/2001,2086,0,0.166,0.139895137
12/26/2001,2086.5,0,0.166,0.140433737
12/26/2001,2087,0,0.166,0.141244027
12/26/2001,2087.5,0,0.166,0.141517165
12/27/2001,2088,0,0.166,0.141517165
12/27/2001,2088.5,0,0.166,0.142062009
12/27/2001,2089,0,0.166,0.142881694
12/27/2001,2089.5,0,0.166,0.143157998
12/27/2001,2090,0,0.166,0.143434837
12/27/2001,2090.5,0,0.166,0.144262443
12/27/2001,2091,0,0.166,0.144262443
12/27/2001,2091.5,0,0.166,0.145097905
12/27/2001,2092,0,0.166,0.145656536
12/27/2001,2092.5,0,0.166,0.145935108
12/27/2001,2093,0,0.166,0.145935108
12/27/2001,2093.5,0,0.166,0.146217316
12/27/2001,2094,0,0.166,0.147060978
12/27/2001,2094.5,0,0.166,0.147627166
12/27/2001,2095,0,0.166,0.147627166
12/27/2001,2095.5,0,0.166,0.147912647
12/27/2001,2096,0,0.166,0.148195534
12/27/2001,2096.5,0,0.166,0.147912647
12/27/2001,2097,0,0.166,0.147627166
12/27/2001,2097.5,0,0.166,0.147627166
12/27/2001,2098,0,0.166,0.146780256
12/27/2001,2098.5,0.00853,0,0.145935108
12/27/2001,2099,0.01705,0,0.145372323
12/27/2001,2099.5,0.12788,0,0.145653443
12/27/2001,2100,0,0,0.144817857
12/27/2001,2100.5,0.00426,0,0.144541418
12/27/2001,2101,0,0,0.144541418
12/27/2001,2101.5,0,0,0.145935108
12/27/2001,2102,0,0,0.147345364
12/27/2001,2102.5,0,0,0.149053773
12/27/2001,2103,0,0,0.151070365
12/27/2001,2103.5,0,0,0.152530246
12/27/2001,2104,0,0,0.154298773
12/27/2001,2104.5,0,0,0.155189063
12/27/2001,2105,0,0,0.155789852
12/27/2001,2105.5,0,0,0.156389646
12/27/2001,2106,0,0,0.156688745
12/27/2001,2106.5,0,0,0.157592826
12/27/2001,2107,0,0,0.158199562
12/27/2001,2107.5,0,0,0.158505487
12/27/2001,2108,0,0,0.158505487
12/27/2001,2108.5,0,0,0.158812005
12/27/2001,2109,0,0,0.158812005
12/27/2001,2109.5,0,0,0.158812005
12/27/2001,2110,0,0,0.158812005
12/27/2001,2110.5,0,0,0.160033821
12/27/2001,2111,0,0.10972,0.160033821
12/27/2001,2111.5,0,0.166,0.159724945
12/28/2001,2112,0,0.166,0.160033821
12/28/2001,2112.5,0,0.166,0.160033821
12/28/2001,2113,0.00426,0,0.160033821
12/28/2001,2113.5,0,0.07026,0.160343294
12/28/2001,2114,0,0.166,0.160343294
12/28/2001,2114.5,0,0.166,0.160343294
12/28/2001,2115,0,0.166,0.160343294
12/28/2001,2115.5,0,0.166,0.160343294
12/28/2001,2116,0,0.166,0.160343294
12/28/2001,2116.5,0,0.166,0.160649955
12/28/2001,2117,0,0.166,0.160649955
12/28/2001,2117.5,0,0.166,0.160960619
12/28/2001,2118,0,0.166,0.160960619
12/28/2001,2118.5,0,0.166,0.160960619
12/28/2001,2119,0,0.166,0.160960619
12/28/2001,2119.5,0,0.166,0.160960619
12/28/2001,2120,0,0.166,0.161268461
12/28/2001,2120.5,0,0.166,0.160653365
12/28/2001,2121,0,0.166,0.160343294
12/28/2001,2121.5,0,0.166,0.160343294
12/28/2001,2122,0,0.166,0.159115737
12/28/2001,2122.5,0,0.166,0.158505487
12/28/2001,2123,0,0.166,0.157292001
12/28/2001,2123.5,0,0.166,0.156087804
12/28/2001,2124,0,0.166,0.154892826
12/28/2001,2124.5,0,0.166,0.152530246
12/28/2001,2125,0,0.166,0.151070365
12/28/2001,2125.5,0,0.166,0.149053773
12/28/2001,2126,0,0.166,0.147345364
12/28/2001,2126.5,0,0.166,0.146217316
12/28/2001,2127,0,0.166,0.144820932
12/28/2001,2127.5,0,0.166,0.142884728
12/28/2001,2128,0,0.166,0.14179083
12/28/2001,2128.5,0,0.166,0.141247026
12/28/2001,2129,0,0.166,0.140165666
12/28/2001,2129.5,0,0.166,0.139898108
12/28/2001,2130,0,0.166,0.139361562
12/28/2001,2130.5,0,0.166,0.139361562
12/28/2001,2131,0,0.166,0.139361562
12/28/2001,2131.5,0,0.166,0.139361562
12/28/2001,2132,0,0.166,0.139631059
12/28/2001,2132.5,0,0.166,0.139361562
12/28/2001,2133,0,0.166,0.139898108
12/28/2001,2133.5,0,0.166,0.140436718
12/28/2001,2134,0,0.166,0.140436718
12/28/2001,2134.5,0,0.166,0.14097441
12/28/2001,2135,0,0.166,0.141517165
12/28/2001,2135.5,0,0.166,0.141517165
12/29/2001,2136,0,0.166,0.14179083
12/29/2001,2136.5,0,0.166,0.14179083
12/29/2001,2137,0,0.166,0.142065025
12/29/2001,2137.5,0,0.166,0.143157998
12/29/2001,2138,0,0.166,0.143434837
12/29/2001,2138.5,0,0.166,0.143434837
12/29/2001,2139,0,0.166,0.143434837
12/29/2001,2139.5,0,0.166,0.144544486
12/29/2001,2140,0,0.166,0.144820932
12/29/2001,2140.5,0,0.166,0.144820932
12/29/2001,2141,0,0.166,0.145938206
12/29/2001,2141.5,0,0.166,0.145938206
12/29/2001,2142,0,0.166,0.146217316
12/29/2001,2142.5,0,0.166,0.146500071
12/29/2001,2143,0,0.166,0.146500071
12/29/2001,2143.5,0,0.166,0.146500071
12/29/2001,2144,0,0.166,0.146783373
12/29/2001,2144.5,0,0.166,0.146500071
12/29/2001,2145,0,0.166,0.146500071
12/29/2001,2145.5,0,0.166,0.146500071
12/29/2001,2146,0.04689,0,0.146217316
12/29/2001,2146.5,7.05381,0,0.145938206
12/29/2001,2147,5.5,0,0.15729534
12/29/2001,2147.5,0.27818,0,0.175502055
12/29/2001,2148,0.27818,0,0.201150524
12/29/2001,2148.5,0,0,0.230547348
12/29/2001,2149,0,0,0.257724845
12/29/2001,2149.5,0,0,0.280459796
12/29/2001,2150,0,0,0.299392402
12/29/2001,2150.5,0,0,0.317762816
12/29/2001,2151,0,0,0.334039562
12/29/2001,2151.5,0,0,0.349135568
12/29/2001,2152,0,0,0.361421174
12/29/2001,2152.5,0,0,0.372704173
12/29/2001,2153,0,0,0.381388887
12/29/2001,2153.5,0,0,0.387304538
12/29/2001,2154,0,0,0.391786859
12/29/2001,2154.5,0,0,0.392544495
12/29/2001,2155,0,0,0.391038986
12/29/2001,2155.5,0,0,0.386557015
12/29/2001,2156,0,0,0.380660863
12/29/2001,2156.5,0,0,0.37341698
12/29/2001,2157,0,0,0.367019318
12/29/2001,2157.5,0,0,0.357271088
12/29/2001,2158,0,0,0.349128156
12/29/2001,2158.5,0,0,0.341178061
12/29/2001,2159,0,0,0.330842438
12/29/2001,2159.5,0,0.07505,0.322684725
12/30/2001,2160,0,0.166,0.314120715
12/30/2001,2160.5,0,0.166,0.306368812
12/30/2001,2161,0,0.166,0.298237824
12/30/2001,2161.5,0,0.166,0.289768441
12/30/2001,2162,0.00853,0,0.282623506
12/30/2001,2162.5,0,0,0.275648894
12/30/2001,2163,0,0.14053,0.269887197
12/30/2001,2163.5,0.00426,0,0.263735921
12/30/2001,2164,0,0.07026,0.259211895
12/30/2001,2164.5,0,0.166,0.254765472
12/30/2001,2165,0,0.166,0.250400637
12/30/2001,2165.5,0,0.166,0.246581277
12/30/2001,2166,0,0.166,0.24422641
12/30/2001,2166.5,0,0.166,0.240501225
12/30/2001,2167,0,0.166,0.23728581
12/30/2001,2167.5,0,0.166,0.234566112
12/30/2001,2168,0,0.166,0.231877586
12/30/2001,2168.5,0,0.166,0.229219875
12/30/2001,2169,0.00426,0,0.226592626
12/30/2001,2169.5,0,0.07026,0.22356791
12/30/2001,2170,0,0.166,0.220578887
12/30/2001,2170.5,0,0.166,0.218050678
12/30/2001,2171,0,0.166,0.214724752
12/30/2001,2171.5,0,0.166,0.211449556
12/30/2001,2172,0,0.166,0.20862698
12/30/2001,2172.5,0,0.166,0.203871949
12/30/2001,2173,0,0.166,0.20037906
12/30/2001,2173.5,0,0.166,0.196565896
12/30/2001,2174,0,0.166,0.19245313
12/30/2001,2174.5,0,0.166,0.189517643
12/30/2001,2175,0,0.166,0.185911169
12/30/2001,2175.5,0,0.166,0.182021333
12/30/2001,2176,0,0.166,0.179591586
12/30/2001,2176.5,0,0.166,0.176852276
12/30/2001,2177,0,0.166,0.174487824
12/30/2001,2177.5,0,0.166,0.172158639
12/30/2001,2178,0,0.166,0.170840627
12/30/2001,2178.5,0,0.166,0.169205495
12/30/2001,2179,0,0.166,0.168556549
12/30/2001,2179.5,0,0.166,0.167266113
12/30/2001,2180,0,0.166,0.166306539
12/30/2001,2180.5,0,0.166,0.16566871
12/30/2001,2181,0,0.166,0.16566871
12/30/2001,2181.5,0,0.166,0.165348959
12/30/2001,2182,0,0.166,0.165348959
12/30/2001,2182.5,0,0.166,0.165029825
12/30/2001,2183,0,0.166,0.165029825
12/30/2001,2183.5,0,0.166,0.165348959
12/31/2001,2184,0,0.166,0.165348959
12/31/2001,2184.5,0,0.166,0.165029825
12/31/2001,2185,0,0.166,0.165029825
12/31/2001,2185.5,0,0.166,0.165029825
12/31/2001,2186,0,0.166,0.165029825
12/31/2001,2186.5,0,0.166,0.165029825
12/31/2001,2187,0,0.166,0.165029825
12/31/2001,2187.5,0,0.166,0.165029825
12/31/2001,2188,0,0.166,0.165029825
12/31/2001,2188.5,0,0.166,0.165029825
12/31/2001,2189,0,0.166,0.165029825
12/31/2001,2189.5,0,0.166,0.165029825
12/31/2001,2190,0,0.166,0.165029825
12/31/2001,2190.5,0,0.166,0.165348959
12/31/2001,2191,0,0.166,0.165029825
12/31/2001,2191.5,0,0.166,0.165029825
12/31/2001,2192,0,0.166,0.164400383
12/31/2001,2192.5,0,0.166,0.163769866
12/31/2001,2193,0,0.166,0.162826892
12/31/2001,2193.5,0,0.166,0.161580321
12/31/2001,2194,0,0.166,0.160960619
12/31/2001,2194.5,0,0.166,0.159423435
12/31/2001,2195,0,0.166,0.157897578
12/31/2001,2195.5,0,0.166,0.156389646
12/31/2001,2196,0,0.166,0.154597155
12/31/2001,2196.5,0,0.166,0.152239085
12/31/2001,2197,0,0.166,0.150203703
12/31/2001,2197.5,0,0.166,0.148482114
12/31/2001,2198,0,0.166,0.1470641
12/31/2001,2198.5,0,0.166,0.145935108
12/31/2001,2199,0,0.166,0.143987064
12/31/2001,2199.5,0,0.166,0.142884728
12/31/2001,2200,0,0.166,0.14179083
12/31/2001,2200.5,0,0.166,0.141244027
12/31/2001,2201,0,0.166,0.140165666
12/31/2001,2201.5,0,0.166,0.139898108
12/31/2001,2202,0,0.166,0.139628095
12/31/2001,2202.5,0,0.166,0.139361562
12/31/2001,2203,0,0.166,0.139631059
12/31/2001,2203.5,0,0.166,0.139631059
12/31/2001,2204,0,0.166,0.139898108
12/31/2001,2204.5,0,0.166,0.140165666
12/31/2001,2205,0,0.166,0.140436718
12/31/2001,2205.5,0,0.166,0.141247026
12/31/2001,2206,0,0.166,0.141517165
12/31/2001,2206.5,0,0.166,0.14179083
12/31/2001,2207,0,0.166,0.142065025
12/31/2001,2207.5,0,0.166,0.142065025
1/1/2002,2208,0.00426,0,0.142336728
1/1/2002,2208.5,0.1151,0,0.143161038
1/1/2002,2209,3.08134,0,0.1470641
1/1/2002,2209.5,0.27391,0,0.151365718
1/1/2002,2210,0,0,0.157596171
1/1/2002,2210.5,0,0,0.166306539
1/1/2002,2211,0,0,0.176852276
1/1/2002,2211.5,0.00853,0,0.186630893
1/1/2002,2212,1.25356,0,0.194688679
1/1/2002,2212.5,10.7,0,0.203482782
1/1/2002,2213,2.6,0,0.227469841
1/1/2002,2213.5,0.27818,0,0.257724845
1/1/2002,2214,0.28244,0,0.292568642
1/1/2002,2214.5,0,0,0.330849462
1/1/2002,2215,0,0,0.36490605
1/1/2002,2215.5,0,0,0.3940558
1/1/2002,2216,0,0,0.42146129
1/1/2002,2216.5,0,0,0.447321728
1/1/2002,2217,0,0,0.4711442
1/1/2002,2217.5,0,0,0.492425822
1/1/2002,2218,0,0,0.513686298
1/1/2002,2218.5,0,0,0.533809516
1/1/2002,2219,0.00426,0,0.551527005
1/1/2002,2219.5,0,0,0.564390611
1/1/2002,2220,0,0,0.575339174
1/1/2002,2220.5,0,0,0.580899012
1/1/2002,2221,0,0,0.580899012
1/1/2002,2221.5,0,0,0.5731326
1/1/2002,2222,0.08099,0,0.558988776
1/1/2002,2222.5,4.43013,0,0.541031582
1/1/2002,2223,14.7,0,0.586500127
1/1/2002,2223.5,0.5,0,0.671558999
1/1/2002,2224,0.6,0,0.74126143
1/1/2002,2224.5,0.6,0,0.842066817
1/1/2002,2225,1.2,0,0.963371771
1/1/2002,2225.5,0.8,0,1.09312975
1/1/2002,2226,0.4,0,1.221071314
1/1/2002,2226.5,0.28244,0,1.325659797
1/1/2002,2227,0.27391,0,1.400964675
1/1/2002,2227.5,0,0,1.439829934
1/1/2002,2228,0.00426,0,1.465202301
1/1/2002,2228.5,0,0,1.479488159
1/1/2002,2229,0,0,1.468063528
1/1/2002,2229.5,0,0,1.437011164
1/1/2002,2230,0,0,1.389979914
1/1/2002,2230.5,0,0,1.333560994
1/1/2002,2231,0,0,1.278921394
1/1/2002,2231.5,0,0,1.213661439
1/2/2002,2232,0,0,1.150995232
1/2/2002,2232.5,0,0,1.088573225
1/2/2002,2233,0,0,1.028837894
1/2/2002,2233.5,0,0,0.973698043
1/2/2002,2234,0,0,0.91489898
1/2/2002,2234.5,0.00426,0,0.866436783
1/2/2002,2235,0,0,0.81456236
1/2/2002,2235.5,0,0,0.770270119
1/2/2002,2236,0,0,0.724578746
1/2/2002,2236.5,0,0,0.67938392
1/2/2002,2237,0.00426,0,0.643932034
1/2/2002,2237.5,0,0,0.605580383
1/2/2002,2238,0,0,0.577554242
1/2/2002,2238.5,0,0,0.552593547
1/2/2002,2239,0,0,0.526672674
1/2/2002,2239.5,0,0,0.502938393
1/2/2002,2240,0,0,0.48120244
1/2/2002,2240.5,0,0.11984,0.462178442
1/2/2002,2241,0,0.166,0.44389712
1/2/2002,2241.5,0,0.166,0.426347962
1/2/2002,2242,0,0.166,0.410275762
1/2/2002,2242.5,0,0.166,0.394809442
1/2/2002,2243,0,0.166,0.380652781
1/2/2002,2243.5,0,0.166,0.367721252
1/2/2002,2244,0,0.166,0.355221491
1/2/2002,2244.5,0,0.166,0.343802906
1/2/2002,2245,0,0.166,0.332116189
1/2/2002,2245.5,0,0.166,0.322684725
1/2/2002,2246,0,0.166,0.311715868
1/2/2002,2246.5,0,0.166,0.302279188
1/2/2002,2247,0,0.166,0.293128188
1/2/2002,2247.5,0,0.166,0.284254219
1/2/2002,2248,0,0.166,0.276710149
1/2/2002,2248.5,0,0.166,0.268333209
1/2/2002,2249,0,0.166,0.262217351
1/2/2002,2249.5,0,0.166,0.256240886
1/2/2002,2250,0,0.166,0.250400637
1/2/2002,2250.5,0,0.166,0.245166687
1/2/2002,2251,0,0.166,0.24096119
1/2/2002,2251.5,0,0.166,0.236832861
1/2/2002,2252,0,0.166,0.232770319
1/2/2002,2252.5,0,0.166,0.230102376
1/2/2002,2253,0,0.166,0.22703081
1/2/2002,2253.5,0,0.166,0.223995489
1/2/2002,2254,0,0.166,0.22142812
1/2/2002,2254.5,0,0.166,0.218890178
1/2/2002,2255,0,0.166,0.216381325
1/2/2002,2255.5,0,0.166,0.215135419
1/3/2002,2256,0,0.166,0.213080861
1/3/2002,2256.5,0,0.166,0.212259135
1/3/2002,2257,0,0.166,0.210638593
1/3/2002,2257.5,0,0.166,0.209430199
1/3/2002,2258,0,0.166,0.208219896
1/3/2002,2258.5,0,0.166,0.206630192
1/3/2002,2259,0,0.166,0.205837712
1/3/2002,2259.5,0.00426,0,0.204261859
1/3/2002,2260,0.00426,0,0.20386762
1/3/2002,2260.5,0.02131,0,0.20269807
1/3/2002,2261,0.08952,0,0.20269807
1/3/2002,2261.5,8.78134,0,0.211454045
1/3/2002,2262,2.4,0,0.243760212
1/3/2002,2262.5,2.3,0,0.278312651
1/3/2002,2263,2.6,0,0.324553478
1/3/2002,2263.5,1.4,0,0.379934228
1/3/2002,2264,1,0,0.442204049
1/3/2002,2264.5,0.6,0,0.510739377
1/3/2002,2265,0.27391,0,0.584263152
1/3/2002,2265.5,0.00426,0,0.673128764
1/3/2002,2266,0,0,0.7790036
1/3/2002,2266.5,0,0,0.877901687
1/3/2002,2267,0,0,0.969552791
1/3/2002,2267.5,0,0,1.041872696
1/3/2002,2268,0,0,1.090849656
1/3/2002,2268.5,0,0,1.122926903
1/3/2002,2269,0,0,1.132223794
1/3/2002,2269.5,0,0,1.122926903
1/3/2002,2270,0,0,1.09312975
1/3/2002,2270.5,0,0,1.061711843
1/3/2002,2271,0,0,1.020178384
1/3/2002,2271.5,0,0,0.977856923
1/3/2002,2272,0,0,0.93083552
1/3/2002,2272.5,0.00426,0,0.883656453
1/3/2002,2273,0,0,0.834645804
1/3/2002,2273.5,0,0,0.787754636
1/3/2002,2274,0,0,0.742936499
1/3/2002,2274.5,0,0,0.700071592
1/3/2002,2275,0,0,0.659153034
1/3/2002,2275.5,0,0,0.623039749
1/3/2002,2276,0,0,0.587084552
1/3/2002,2276.5,0,0,0.566563527
1/3/2002,2277,0,0,0.538956587
1/3/2002,2277.5,0,0,0.513686298
1/3/2002,2278,0,0.13314,0.491475408
1/3/2002,2278.5,0,0.166,0.470234861
1/3/2002,2279,0,0.166,0.449902735
1/3/2002,2279.5,0,0.166,0.433789014
1/4/2002,2280,0,0.166,0.417427445
1/4/2002,2280.5,0,0.166,0.402468315
1/4/2002,2281,0,0.166,0.390284256
1/4/2002,2281.5,0,0.166,0.377017522
1/4/2002,2282,0,0.166,0.365603943
1/4/2002,2282.5,0,0.166,0.354535891
1/4/2002,2283,0,0.166,0.344467751
1/4/2002,2283.5,0,0.166,0.335325621
1/4/2002,2284,0,0.166,0.327050422
1/4/2002,2284.5,0,0.166,0.318370546
1/4/2002,2285,0.02131,0,0.311114236
1/4/2002,2285.5,0.43164,0,0.305783992
1/4/2002,2286,5.94775,0,0.305783992
1/4/2002,2286.5,3.9,0,0.324553478
1/4/2002,2287,1.7,0,0.355908418
1/4/2002,2287.5,0.3,0,0.395572924
1/4/2002,2288,0.7,0,0.446467846
1/4/2002,2288.5,1.3,0,0.505851043
1/4/2002,2289,1,0,0.578671115
1/4/2002,2289.5,0.5,0,0.670009257
1/4/2002,2290,0.8,0,0.7790036
1/4/2002,2290.5,0.8,0,0.889461607
1/4/2002,2291,0.6,0,0.986192525
1/4/2002,2291.5,0.4,0,1.068372656
1/4/2002,2292,0.27391,0,1.120624668
1/4/2002,2292.5,0,0,1.158082822
1/4/2002,2293,0,0,1.179600484
1/4/2002,2293.5,0,0,1.189256119
1/4/2002,2294,0,0,1.179600484
1/4/2002,2294.5,0,0,1.160470305
1/4/2002,2295,0,0,1.136894397
1/4/2002,2295.5,0,0,1.102211118
1/4/2002,2296,0,0,1.066132423
1/4/2002,2296.5,0,0,1.030993606
1/4/2002,2297,0,0,0.988302347
1/4/2002,2297.5,0,0,0.946962419
1/4/2002,2298,0,0,0.907009897
1/4/2002,2298.5,0,0,0.864551182
1/4/2002,2299,0,0,0.823639034
1/4/2002,2299.5,0.00426,0,0.784233538
1/4/2002,2300,0,0,0.744614481
1/4/2002,2300.5,0,0,0.703298227
1/4/2002,2301,0,0,0.668445095
1/4/2002,2301.5,0,0,0.633436071
1/4/2002,2302,0,0,0.599839845
1/4/2002,2302.5,0,0,0.577554242
1/4/2002,2303,0,0,0.553650396
1/4/2002,2303.5,0,0,0.530735884
1/5/2002,2304,0,0.06288,0.507798581
1/5/2002,2304.5,0,0.166,0.488655906
1/5/2002,2305,0,0.166,0.470234861
1/5/2002,2305.5,0,0.166,0.452508241
1/5/2002,2306,0,0.166,0.436282677
1/5/2002,2306.5,0,0.166,0.422267346
1/5/2002,2307,0,0.166,0.408702249
1/5/2002,2307.5,0,0.166,0.395564526
1/5/2002,2308,0,0.166,0.384323092
1/5/2002,2308.5,0,0.166,0.372696261
1/5/2002,2309,0,0.166,0.362112401
1/5/2002,2309.5,0,0.166,0.352494502
1/5/2002,2310,0,0.166,0.342484333
1/5/2002,2310.5,0,0.166,0.334678421
1/5/2002,2311,0,0.166,0.327050422
1/5/2002,2311.5,0,0.166,0.31898621
1/5/2002,2312,0,0.166,0.312312033
1/5/2002,2312.5,0,0.166,0.305783992
1/5/2002,2313,0.01705,0,0.29995863
1/5/2002,2313.5,0.00426,0,0.293688803
1/5/2002,2314,0,0,0.289209169
1/5/2002,2314.5,0,0,0.284254219
1/5/2002,2315,0,0.01931,0.279378229
1/5/2002,2315.5,0,0.166,0.275116874
1/5/2002,2316,0,0.166,0.270403364
1/5/2002,2316.5,0,0.166,0.265764967
1/5/2002,2317,0,0.166,0.261711255
1/5/2002,2317.5,0,0.166,0.257227419
1/5/2002,2318,0,0.166,0.253303931
1/5/2002,2318.5,0,0.166,0.24800403
1/5/2002,2319,0,0.166,0.242820174
1/5/2002,2319.5,0,0.166,0.239573755
1/5/2002,2320,0,0.166,0.234113384
1/5/2002,2320.5,0,0.166,0.230102376
1/5/2002,2321,0,0.166,0.225723585
1/5/2002,2321.5,0,0.166,0.22142812
1/5/2002,2322,0,0.166,0.218050678
1/5/2002,2322.5,0,0.166,0.214724752
1/5/2002,2323,0,0.166,0.212263642
1/5/2002,2323.5,0,0.166,0.20983074
1/5/2002,2324,0,0.166,0.208224317
1/5/2002,2324.5,0,0.166,0.205440432
1/5/2002,2325,0,0.166,0.204261859
1/5/2002,2325.5,0,0.166,0.20269807
1/5/2002,2326,0,0.166,0.200762291
1/5/2002,2326.5,0,0.166,0.200374806
1/5/2002,2327,0,0.166,0.198461214
1/5/2002,2327.5,0,0.166,0.198461214
1/6/2002,2328,0,0.166,0.196941834
1/6/2002,2328.5,0,0.166,0.196941834
1/6/2002,2329,0,0.166,0.195434086
1/6/2002,2329.5,0,0.166,0.195061026
1/6/2002,2330,0,0.166,0.195438235
1/6/2002,2330.5,0,0.166,0.194684546
1/6/2002,2331,0,0.166,0.194684546
1/6/2002,2331.5,0,0.166,0.194308792
1/6/2002,2332,0,0.166,0.193933763
1/6/2002,2332.5,0,0.166,0.192821202
1/6/2002,2333,0,0.166,0.192081683
1/6/2002,2333.5,0,0.166,0.191345001
1/6/2002,2334,0,0.166,0.191345001
1/6/2002,2334.5,0,0.166,0.190979747
1/6/2002,2335,0,0.166,0.190611143
1/6/2002,2335.5,0,0.166,0.190611143
1/6/2002,2336,0,0.166,0.190243251
1/6/2002,2336.5,0,0.166,0.189151862
1/6/2002,2337,0,0.166,0.188066733
1/6/2002,2337.5,0,0.166,0.186626931
1/6/2002,2338,0,0.166,0.185552348
1/6/2002,2338.5,0,0.166,0.18377641
1/6/2002,2339,0,0.166,0.18167002
1/6/2002,2339.5,0,0.166,0.179587773
1/6/2002,2340,0,0.166,0.17719051
1/6/2002,2340.5,0,0.166,0.175159606
1/6/2002,2341,0,0.166,0.172487897
1/6/2002,2341.5,0,0.166,0.170181796
1/6/2002,2342,0,0.166,0.167910091
1/6/2002,2342.5,0,0.166,0.165348959
1/6/2002,2343,0,0.166,0.163766389
1/6/2002,2343.5,0,0.166,0.161580321
1/6/2002,2344,0.00853,0,0.160649955
1/6/2002,2344.5,0.02131,0,0.159728336
1/6/2002,2345,0,0,0.158505487
1/6/2002,2345.5,0,0,0.158199562
1/6/2002,2346,0,0,0.157592826
1/6/2002,2346.5,0,0,0.156688745
1/6/2002,2347,0,0.15984,0.156688745
1/6/2002,2347.5,0,0.166,0.156688745
1/6/2002,2348,0,0.166,0.157592826
1/6/2002,2348.5,0,0.166,0.158199562
1/6/2002,2349,0,0.166,0.158199562
1/6/2002,2349.5,0,0.166,0.158505487
1/6/2002,2350,0,0.166,0.15942005
1/6/2002,2350.5,0,0.166,0.160033821
1/6/2002,2351,0,0.166,0.160033821
1/6/2002,2351.5,0,0.166,0.161268461
1/7/2002,2352,0,0.166,0.161268461
1/7/2002,2352.5,0,0.166,0.161889348
1/7/2002,2353,0,0.166,0.162823435
1/7/2002,2353.5,0,0.166,0.163138303
1/7/2002,2354,0,0.166,0.164396893
1/7/2002,2354.5,0,0.166,0.164711307
1/7/2002,2355,0,0.166,0.165029825
1/7/2002,2355.5,0,0.166,0.165029825
1/7/2002,2356,0,0.166,0.165348959
1/7/2002,2356.5,0,0.166,0.16566871
1/7/2002,2357,0,0.166,0.166303008
1/7/2002,2357.5,0,0.166,0.166303008
1/7/2002,2358,0,0.166,0.166624604
1/7/2002,2358.5,0,0.166,0.167586014
1/7/2002,2359,0,0.166,0.167586014
1/7/2002,2359.5,0,0.166,0.167906526
1/7/2002,2360,0,0.166,0.167906526
1/7/2002,2360.5,0,0.166,0.167262562
1/7/2002,2361,0,0.166,0.166303008
1/7/2002,2361.5,0,0.166,0.165665193
1/7/2002,2362,0,0.166,0.165029825
